"id","home_type","bed","bath","play_ground","swimming_tank","acre_lot","house_size","city","state_name","zip_code","zip_code_population","listing_date","listing_price","sold_date","actual_sold_price","status"
"4pX7HMuSN3","Single Family",3,3,"N","Y",1.417,1050,"Elizabeth","New Jersey",7208,6890,"2020-10-17",162945,"2020-04-22",50642,"Pending"
"vPdpLDraEy","Single Family",1,1,"N","N",0.905,713,"Atlantic City","New Jersey",8404,8900,"2020-07-21",26798,"2020-08-17",272807,"Pending"
"9d4juz0c5Q","Multi Family",2,2,"Y","N",2.907,559,"Hudson County","New Jersey",7305,12700,"2020-04-13",211811,"2020-01-01",139722,"Sold"
"Mr5j7pPifu","Multi Family",2,1,"Y","N",7.564,2241,"Elizabeth","New Jersey",7216,2100,"2020-01-28",490338,"2020-05-05",288297,"Sold"
"61jNAYUlAO","Land",2,2,"Y","N",4.277,650,"Elizabeth","New Jersey",7216,2100,"2020-09-19",255127,"2020-01-09",391058,"Sold"
"Dn0uVNw2pX","Land",4,1,"Y","Y",8.821,1757,"Elizabeth","New Jersey",7215,26500,"2020-03-11",355958,"2020-01-22",386925,"Sold"
"uFkrFMx3fC","Land",1,0,"Y","N",0.603,711,"Elizabeth","New Jersey",7216,2100,"2020-01-29",416827,"2020-09-20",121034,"Pending"
"F7OZousRgh","Multi Family",3,0,"N","Y",8.826,609,"Atlantic City","New Jersey",8404,8900,"2020-09-10",398544,"2020-10-31",140522,"Sold"
"M5cAi9XF1O","Land",4,3,"N","Y",7.148,2801,"Atlantic City","New Jersey",8405,45600,"2020-04-27",172069,"2020-08-26",289586,"Sold"
"hPgaaVDZst","Land",1,0,"Y","Y",0.035,1135,"Hammonton","New Jersey",8037,23729,"2021-01-10",263139,"2020-06-27",238393,"Pending"
"aLXYuxomkl","Land",5,3,"N","N",1.606,1598,"Elizabeth","New Jersey",7208,6890,"2020-09-09",130689,"2020-01-28",436310,"Pending"
"JCTNXQWVar","Land",0,0,"N","Y",5.279,305,"Elizabeth","New Jersey",7208,6890,"2020-09-20",76061,"2020-03-14",269777,"Sold"
"xfCjOzFbJA","Single Family",3,3,"N","Y",1.029,951,"Atlantic City","New Jersey",8404,8900,"2021-01-08",323711,"2021-01-27",379959,"Pending"
"61jNAYUlAO","Land",2,2,"Y","N",4.277,650,"Elizabeth","New Jersey",7215,26500,"2020-09-19",255127,"2020-01-09",391058,"Sold"
"9nq7gjT6Iv","Multi Family",4,1,"N","N",9.692,2138,"Atlantic City","New Jersey",8405,45600,"2020-03-06",286343,"2020-12-15",17233,"Sold"
"Jdo0TlNn35","Single Family",1,4,"N","Y",6.755,1221,"Hudson County","New Jersey",7305,12700,"2020-12-30",209891,"2020-11-09",453452,"Pending"
"aU5kzY64AX","Multi Family",5,3,"N","N",2.088,2915,"Atlantic City","New Jersey",8404,8900,"2020-07-29",437048,"2020-09-13",128756,"Sold"
"hM62VuAMBj","Single Family",1,3,"N","N",0.508,2691,"Atlantic City","New Jersey",8405,45600,"2020-07-13",418961,"2020-01-15",350785,"Sold"
"P32VleXcde","Single Family",5,4,"Y","Y",6.74,1609,"Hammonton","New Jersey",8037,23729,"2020-03-17",50972,"2020-08-20",263653,"Sold"
"zgBr2x60p4","Land",3,3,"Y","N",4.542,984,"Basking Ridge","New Jersey",7920,7000,"2020-03-18",245390,"2020-07-28",47232,"Pending"
"gGN5KwrPWp","Multi Family",4,2,"Y","Y",4.124,2896,"Elizabeth","New Jersey",7215,26500,"2020-10-05",213315,"2020-03-16",123579,"Sold"
"zVpilASR8h","Multi Family",4,1,"N","N",0.177,285,"Elizabeth","New Jersey",7208,6890,"2020-10-06",381540,"2020-05-18",11915,"Sold"
"WIaEnjWfSf","Multi Family",1,3,"N","Y",0.551,2526,"Elizabeth","New Jersey",7216,2100,"2020-01-31",344181,"2020-12-24",470043,"Pending"
"Q40oFUTcT6","Land",4,3,"N","N",3.035,2812,"Elizabeth","New Jersey",7208,6890,"2020-07-06",51102,"2020-07-02",472025,"Sold"
"gO2FEwFnqV","Multi Family",5,0,"Y","N",7.096,1548,"Elizabeth","New Jersey",7208,6890,"2020-12-13",159143,"2020-02-23",456224,"Pending"
"E8OoHZiZ1L","Land",1,3,"Y","Y",9.091,1450,"Atlantic City","New Jersey",8405,45600,"2020-07-17",264646,"2020-07-02",414300,"Sold"
"hM62VuAMBj","Single Family",1,3,"N","N",0.508,2691,"Atlantic City","New Jersey",8402,6500,"2020-07-13",418961,"2020-01-15",350785,"Sold"
"xPRXcVL7uX","Single Family",3,4,"N","Y",0.689,2225,"Atlantic City","New Jersey",8404,8900,"2020-08-14",210908,"2020-05-10",485255,"Sold"
"dIyX9Xiu4f","Multi Family",1,4,"Y","N",0.714,475,"Atlantic City","New Jersey",8402,6500,"2020-01-23",233729,"2020-04-03",36963,"Sold"
"Mr5j7pPifu","Multi Family",2,1,"Y","N",7.564,2241,"Elizabeth","New Jersey",7215,26500,"2020-01-28",490338,"2020-05-05",288297,"Sold"
"YeuIBm3G32","Single Family",2,1,"N","Y",0.015,1583,"Elizabeth","New Jersey",7215,26500,"2020-03-15",213033,"2020-01-08",359217,"Sold"
"bSGMLE7VoM","Single Family",1,3,"Y","N",7.789,1791,"Atlantic City","New Jersey",8402,6500,"2020-12-12",430333,"2020-07-11",472285,"Sold"
"IiBtUAg1RE","Single Family",4,4,"Y","N",5.585,2987,"Elizabeth","New Jersey",7208,6890,"2020-08-09",333914,"2020-02-12",475855,"Sold"
"iz3qIZzpar","Single Family",3,1,"Y","N",4.708,656,"Atlantic City","New Jersey",8402,6500,"2021-01-05",390108,"2020-10-11",296250,"Sold"
"oNNPq1osi0","Multi Family",3,1,"Y","N",1.717,1892,"Elizabeth","New Jersey",7208,6890,"2020-08-01",191576,"2020-06-22",417650,"Pending"
"AmyaapVoXR","Land",5,4,"Y","Y",8.677,2665,"Elizabeth","New Jersey",7215,26500,"2020-04-16",177135,"2020-02-19",200375,"Pending"
"qJllXxCoTu","Multi Family",5,4,"N","N",1.462,1869,"Atlantic City","New Jersey",8404,8900,"2020-12-22",226649,"2020-08-15",450131,"Pending"
"9nq7gjT6Iv","Multi Family",4,1,"N","N",9.692,2138,"Atlantic City","New Jersey",8402,6500,"2020-03-06",286343,"2020-12-15",17233,"Sold"
"YML71vvQum","Single Family",1,2,"N","Y",6.255,952,"Atlantic City","New Jersey",8402,6500,"2020-06-19",193948,"2020-05-22",351983,"Pending"
"TtBDbnj1Vw","Single Family",2,3,"Y","Y",0.519,2652,"Atlantic City","New Jersey",8405,45600,"2020-11-10",398083,"2020-07-24",125044,"Pending"
"3nLJCAhTPV","Multi Family",4,4,"Y","Y",8.407,862,"Elizabeth","New Jersey",7215,26500,"2020-06-02",107490,"2020-06-25",476175,"Sold"
"9vggsI0Pus","Land",4,3,"N","Y",2.721,934,"Elizabeth","New Jersey",7216,2100,"2020-09-12",353276,"2020-02-22",418675,"Pending"
"xPRXcVL7uX","Single Family",3,4,"N","Y",0.689,2225,"Atlantic City","New Jersey",8402,6500,"2020-08-14",210908,"2020-05-10",485255,"Sold"
"8JoBTrxYkk","Land",2,1,"Y","N",9.389,106,"Basking Ridge","New Jersey",7920,7000,"2020-04-10",300057,"2020-09-07",251316,"Pending"
"I3HLqayAtN","Single Family",5,2,"N","N",6.785,2619,"Elizabeth","New Jersey",7208,6890,"2020-08-11",326924,"2020-08-19",26403,"Pending"
"kQcsR48lgU","Single Family",1,0,"N","Y",2.931,2742,"Atlantic City","New Jersey",8402,6500,"2020-06-20",59027,"2020-12-03",71219,"Sold"
"EK5ennlxow","Multi Family",3,0,"Y","Y",9.786,1675,"Elizabeth","New Jersey",7215,26500,"2020-04-09",226514,"2020-06-03",240512,"Pending"
"2Mr7uQ1Wra","Multi Family",1,0,"N","Y",4.223,1998,"Atlantic City","New Jersey",8402,6500,"2020-01-18",49659,"2020-09-19",304214,"Sold"
"Cjw6HXdDUS","Single Family",5,1,"Y","N",3.481,1534,"Atlantic City","New Jersey",8402,6500,"2020-09-08",242202,"2020-07-19",274806,"Pending"
"6WEHXsnzaJ","Multi Family",4,0,"Y","Y",7.238,1535,"Elizabeth","New Jersey",7215,26500,"2020-10-01",14569,"2020-02-05",131161,"Pending"
"iTL7UzAE7l","Multi Family",4,2,"N","N",1.914,1291,"Elizabeth","New Jersey",7216,2100,"2020-02-28",481158,"2021-01-01",396034,"Pending"
"5DgKud6leP","Land",4,1,"N","N",6.607,972,"Hudson County","New Jersey",7305,12700,"2020-01-15",306842,"2020-11-18",276804,"Sold"
"NNESBsuhLv","Single Family",4,4,"Y","N",9.711,2439,"Hammonton","New Jersey",8037,23729,"2020-08-01",352502,"2020-05-22",126392,"Pending"
"GawYtj4Tsi","Single Family",4,3,"N","Y",5.583,1302,"Elizabeth","New Jersey",7216,2100,"2020-05-12",155398,"2020-09-17",382844,"Pending"
"kj8E69vEXA","Multi Family",1,3,"N","N",2.633,968,"Elizabeth","New Jersey",7215,26500,"2020-06-10",149108,"2020-06-02",235552,"Sold"
"fBLIj34k4z","Multi Family",2,3,"N","N",1.061,629,"Atlantic City","New Jersey",8402,6500,"2020-08-24",14624,"2020-09-26",488586,"Sold"
"cl0Qq782sA","Single Family",5,3,"N","Y",9.333,1072,"Elizabeth","New Jersey",7215,26500,"2020-12-04",352726,"2020-11-10",130927,"Sold"
"Wtka2j1zHZ","Multi Family",0,3,"Y","Y",7.058,366,"Atlantic City","New Jersey",8402,6500,"2020-11-14",232531,"2020-11-06",447465,"Pending"
"J2B1KrOZOj","Land",0,0,"N","Y",3.699,2157,"Elizabeth","New Jersey",7215,26500,"2020-08-12",353287,"2020-03-02",226468,"Sold"
"Cjw6HXdDUS","Single Family",5,1,"Y","N",3.481,1534,"Atlantic City","New Jersey",8404,8900,"2020-09-08",242202,"2020-07-19",274806,"Pending"
"CoS8XJkpgK","Single Family",4,4,"N","N",1.558,964,"Hudson County","New Jersey",7305,12700,"2020-05-10",357897,"2020-11-19",254972,"Sold"
"442C7O059N","Single Family",4,4,"Y","N",9.139,402,"Hudson County","New Jersey",7305,12700,"2020-05-23",449710,"2020-11-13",252347,"Sold"
"4brBB5gxGZ","Land",1,4,"N","Y",3.969,1141,"Atlantic City","New Jersey",8404,8900,"2020-05-29",443800,"2020-08-23",166020,"Pending"
"gGN5KwrPWp","Multi Family",4,2,"Y","Y",4.124,2896,"Elizabeth","New Jersey",7216,2100,"2020-10-05",213315,"2020-03-16",123579,"Sold"
"15pAWY4Ikh","Single Family",4,0,"Y","Y",1.841,1821,"Elizabeth","New Jersey",7208,6890,"2020-04-18",238742,"2020-05-26",275863,"Pending"
"NOB6l84Pm5","Multi Family",1,1,"N","N",4.74,825,"Hudson County","New Jersey",7305,12700,"2020-07-31",430538,"2020-06-21",200153,"Pending"
"CvjF7dlzUM","Single Family",4,3,"N","N",5.292,1941,"Atlantic City","New Jersey",8404,8900,"2020-12-30",211730,"2020-11-19",394267,"Pending"
"4KEm46AUHd","Single Family",1,4,"N","N",6.103,2474,"Elizabeth","New Jersey",7208,6890,"2020-04-24",307241,"2020-12-14",81281,"Sold"
"Y4UwNlVrIs","Multi Family",1,0,"Y","Y",0.268,2297,"Atlantic City","New Jersey",8402,6500,"2020-10-30",418876,"2020-11-03",494976,"Sold"
"JSIWbz3hRN","Single Family",3,4,"Y","N",0.904,2319,"Atlantic City","New Jersey",8405,45600,"2020-06-12",101996,"2020-05-23",320693,"Pending"
"TlICyzIwI5","Single Family",0,3,"N","N",7.883,2914,"Hudson County","New Jersey",7305,12700,"2020-03-20",328104,"2020-03-17",282859,"Sold"
"T6l1a2N4Aq","Single Family",5,3,"Y","N",8.07,2044,"Elizabeth","New Jersey",7215,26500,"2020-04-23",301224,"2020-02-05",341883,"Pending"
"vPdpLDraEy","Single Family",1,1,"N","N",0.905,713,"Atlantic City","New Jersey",8402,6500,"2020-07-21",26798,"2020-08-17",272807,"Pending"
"6libqQpdl8","Single Family",3,3,"N","Y",2.718,1906,"Atlantic City","New Jersey",8404,8900,"2020-07-16",464386,"2020-09-28",225995,"Sold"
"j3ysgctKH2","Multi Family",1,2,"N","Y",9.32,2284,"Elizabeth","New Jersey",7208,6890,"2020-06-19",162667,"2020-08-18",339090,"Pending"
"a2Xz83Jjkf","Land",3,0,"Y","N",9.006,126,"Elizabeth","New Jersey",7215,26500,"2020-04-03",412599,"2020-08-24",256388,"Pending"
"NwlornMoZG","Land",5,3,"Y","Y",4.358,2057,"Atlantic City","New Jersey",8405,45600,"2020-06-25",55395,"2020-11-12",396573,"Sold"
"dk0XVSaxwK","Multi Family",3,2,"N","Y",5.873,1182,"Elizabeth","New Jersey",7215,26500,"2020-02-05",119242,"2020-05-12",415041,"Sold"
"AJ46Z7qTiY","Multi Family",1,0,"N","Y",9.993,1180,"Elizabeth","New Jersey",7215,26500,"2021-01-10",337653,"2020-12-09",322909,"Pending"
"RulrQVlo6N","Single Family",5,2,"Y","N",3.097,493,"Elizabeth","New Jersey",7208,6890,"2020-02-28",304206,"2020-10-15",14993,"Pending"
"GsuAW3j6TW","Land",4,1,"Y","N",1.24,2416,"Elizabeth","New Jersey",7216,2100,"2020-12-11",65058,"2020-12-07",367333,"Sold"
"sZpZtCUttZ","Land",3,1,"N","N",3.041,257,"Elizabeth","New Jersey",7208,6890,"2020-07-09",417613,"2020-08-10",288767,"Pending"
"uoxjc0jVWS","Land",3,2,"N","N",3.726,1870,"Elizabeth","New Jersey",7208,6890,"2020-10-12",358977,"2020-03-12",374607,"Pending"
"DmXTjonU93","Single Family",1,1,"N","Y",9.138,125,"Elizabeth","New Jersey",7215,26500,"2020-10-18",451505,"2020-07-26",217702,"Pending"
"lQmTeiIYA9","Multi Family",1,1,"N","Y",9.335,2150,"Atlantic City","New Jersey",8404,8900,"2020-11-05",289006,"2020-05-03",229992,"Pending"
"VS6DvXQV4l","Land",2,4,"Y","N",7.279,1465,"Hammonton","New Jersey",8037,23729,"2020-09-22",21587,"2021-01-05",467829,"Pending"
"GddQiq6RlV","Land",2,3,"Y","Y",3.741,1517,"Elizabeth","New Jersey",7216,2100,"2020-12-24",181679,"2020-06-03",222323,"Pending"
"UzYS7OC1J7","Land",0,1,"Y","N",7.526,352,"Hudson County","New Jersey",7305,12700,"2020-02-11",277767,"2020-10-10",206816,"Sold"
"MRwg0kgv4a","Multi Family",3,4,"N","N",8.023,1937,"Hammonton","New Jersey",8037,23729,"2020-04-16",157233,"2020-09-19",277401,"Pending"
"Le4JjWR8jN","Single Family",1,0,"N","N",1.369,2170,"Atlantic City","New Jersey",8405,45600,"2021-01-02",494268,"2020-03-07",280411,"Sold"
"akAfNjl6yK","Land",3,0,"N","N",3.525,1339,"Atlantic City","New Jersey",8405,45600,"2020-06-03",389781,"2020-07-15",231352,"Sold"
"ehx0SKaaii","Multi Family",3,2,"Y","N",9.089,722,"Atlantic City","New Jersey",8402,6500,"2020-10-12",242580,"2020-08-17",317372,"Pending"
"csZ3WUgN3p","Land",5,1,"N","N",3.325,156,"Atlantic City","New Jersey",8402,6500,"2020-01-15",82081,"2020-03-05",125487,"Sold"
"Z3Mck6HNsJ","Land",3,3,"Y","Y",7.857,1367,"Elizabeth","New Jersey",7208,6890,"2020-05-02",178062,"2020-05-15",353990,"Pending"
"4KEm46AUHd","Single Family",1,4,"N","N",6.103,2474,"Elizabeth","New Jersey",7215,26500,"2020-04-24",307241,"2020-12-14",81281,"Sold"
"PP36A1z4h4","Multi Family",0,1,"N","N",8.26,2518,"Hammonton","New Jersey",8037,23729,"2020-11-04",255260,"2020-06-09",436016,"Pending"
"NM2w6Wkoqc","Single Family",5,2,"N","Y",6.9,2481,"Elizabeth","New Jersey",7216,2100,"2020-05-21",327700,"2020-11-04",454587,"Sold"
"olWKfcXdFl","Multi Family",0,2,"Y","Y",7.509,816,"Atlantic City","New Jersey",8402,6500,"2020-09-18",141607,"2020-09-10",279782,"Pending"
"PEYq7eXI2p","Single Family",1,3,"Y","N",6.331,1541,"Elizabeth","New Jersey",7215,26500,"2020-08-13",256413,"2020-09-17",140996,"Pending"
"YML71vvQum","Single Family",1,2,"N","Y",6.255,952,"Atlantic City","New Jersey",8405,45600,"2020-06-19",193948,"2020-05-22",351983,"Pending"
"9YmNcbAMdz","Land",5,3,"N","Y",2.831,374,"Elizabeth","New Jersey",7216,2100,"2020-02-20",460512,"2020-05-08",313993,"Pending"
"CIuvIFxkUU","Single Family",3,0,"Y","N",3.775,1695,"Atlantic City","New Jersey",8404,8900,"2020-02-02",72442,"2020-07-14",201624,"Sold"
"YFie1rAeco","Multi Family",3,1,"N","Y",8.49,684,"Atlantic City","New Jersey",8404,8900,"2020-11-22",246268,"2020-06-12",243873,"Pending"
"uFkrFMx3fC","Land",1,0,"Y","N",0.603,711,"Elizabeth","New Jersey",7208,6890,"2020-01-29",416827,"2020-09-20",121034,"Pending"
"hM62VuAMBj","Single Family",1,3,"N","N",0.508,2691,"Atlantic City","New Jersey",8404,8900,"2020-07-13",418961,"2020-01-15",350785,"Sold"
"Wghor650ut","Multi Family",4,2,"N","Y",6.226,2848,"Atlantic City","New Jersey",8402,6500,"2020-01-19",223992,"2020-02-25",131222,"Sold"
"XwiKjJLqEt","Multi Family",1,0,"Y","N",1.259,2099,"Atlantic City","New Jersey",8405,45600,"2020-07-29",165364,"2020-08-26",197407,"Sold"
"1tYfzmJGra","Single Family",1,4,"N","N",4.805,376,"Atlantic City","New Jersey",8402,6500,"2020-12-25",496675,"2020-06-23",190112,"Pending"
"yDaFSOMz2h","Single Family",5,4,"Y","Y",4.946,110,"Atlantic City","New Jersey",8405,45600,"2020-06-27",444070,"2020-05-01",433142,"Pending"
"1bNt8gh0IP","Land",5,0,"N","Y",1.208,1452,"Atlantic City","New Jersey",8404,8900,"2020-08-17",439305,"2020-09-07",342196,"Sold"
"OYytE3uV5J","Single Family",5,2,"Y","Y",7.624,878,"Elizabeth","New Jersey",7208,6890,"2020-06-22",53428,"2020-12-20",287445,"Pending"
"MiFIBzXfHF","Single Family",3,0,"Y","N",1.934,2550,"Atlantic City","New Jersey",8404,8900,"2020-10-24",230474,"2020-11-14",308815,"Sold"
"CJQ7vMwjam","Land",0,1,"N","Y",3.87,662,"Elizabeth","New Jersey",7208,6890,"2020-07-05",241320,"2020-07-15",331084,"Sold"
"ZZLxjAnoQk","Land",1,4,"N","N",7.872,2667,"Atlantic City","New Jersey",8405,45600,"2020-11-14",324934,"2020-07-28",425244,"Pending"
"K81PVVJtUh","Land",5,4,"Y","N",5.045,2860,"Atlantic City","New Jersey",8405,45600,"2020-07-05",138183,"2020-09-18",430308,"Sold"
"AkR3DAwS7e","Multi Family",1,3,"Y","N",0.079,1021,"Atlantic City","New Jersey",8405,45600,"2020-02-23",211581,"2020-02-14",310518,"Pending"
"ZacG3x65Do","Single Family",2,1,"Y","Y",8.652,268,"Elizabeth","New Jersey",7216,2100,"2020-08-06",224621,"2020-09-09",22466,"Sold"
"M9KgG0Mcz1","Single Family",2,0,"Y","N",2.137,2491,"Atlantic City","New Jersey",8405,45600,"2020-02-15",387135,"2020-05-24",34304,"Pending"
"JbN0U2BU2M","Multi Family",1,2,"N","N",5.792,454,"Atlantic City","New Jersey",8404,8900,"2020-07-28",98196,"2020-11-06",346921,"Sold"
"oMxxRNj8X5","Single Family",2,4,"N","Y",9.781,911,"Hudson County","New Jersey",7305,12700,"2021-01-25",495643,"2020-02-22",68028,"Pending"
"NM2w6Wkoqc","Single Family",5,2,"N","Y",6.9,2481,"Elizabeth","New Jersey",7208,6890,"2020-05-21",327700,"2020-11-04",454587,"Sold"
"FNTrSoPKO4","Land",1,4,"Y","N",1.587,2833,"Elizabeth","New Jersey",7216,2100,"2020-01-13",39140,"2020-02-09",60572,"Sold"
